Country,Year,Country_Code,Continent,Region,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax,Gov_Subsidies,Education_Campaign,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield
China,1985,CHN,Asia,East Asia,25097225.327380747,12112.253815370754,61.03591051217026,1531831.9991857843,69.96011809648935,19.32715613252001,33.12024459677185,-22.40751882578121,213.84202280086777,167.23839480334652,15.236358426437995,17.98378881382709,3480738.9369568066,4572634.656880351,3.1006998882693115,0.0,1,0.0,25.088916057500484,3,55.46927289926427
France,1991,FRA,Europe,Western Europe,8847101.610677578,30304.01704031705,69.03186281140664,610731.9046668692,64.19928115927645,11.159970158347146,9.921923691923496,14.718824990452902,163.45740650444446,189.1473041032542,9.789147882194085,22.90586399125881,6471754.7443714375,1435611.4384297968,2.146814679372172,0.0,0,0.0,34.6922342531566,4,56.49158615068451
Russia,2020,RUS,Europe,Eastern Europe,32615192.82001779,18209.580919075044,43.699684603084954,1425273.6395035784,58.42692196543859,27.113351608121594,45.08063082852421,-30.620904402084392,85.5709451245634,119.73713581245278,5.912728789018358,23.636395866918054,8357606.638722254,4174468.892451526,1.4495923104031412,0.0,1,1.0,82.11974239248461,5,48.08096750911891
USA,2015,USA,North America,Northern America,222881744.27289823,12948.06853036249,31.033453180256373,6916790.175626861,58.538172321297125,11.11306784019634,40.827185964416515,-10.478426125909976,186.01834323891356,85.03166171390247,10.277987509562886,25.420266905365015,5943091.046862927,3559468.8167157327,4.689751799369628,0.0,1,1.0,56.76412735428489,3,69.98393436653001
Mexico,1987,MEX,North America,Central America,103861576.39601295,34902.63021601348,20.606377434742964,2140210.8441836336,65.47880960359697,39.77652051914612,43.44735507648525,-48.70268519922834,267.75224157249147,56.461474171195725,10.735073333576427,39.285530664103355,4376219.400006065,8176447.012466411,0.6921625329911063,1.0,0,0.0,23.745324764664364,4,81.9552529816169
Indonesia,1989,IDN,Asia,Southeast Asia,9198255.705168765,48279.36903377952,20.85800907459336,191857.30096884028,77.27343123478485,20.25345084245235,18.137698259523436,-15.664580336760636,40.89766286728622,57.150944864385814,14.672393720076375,22.911482043927982,1225553.7466141763,1959570.8654537292,1.0182324418945148,1.0,0,0.0,85.34844999134747,3,69.7028752165582
Japan,1999,JPN,Asia,East Asia,152941416.28444904,43534.08435777057,14.810059912546592,2265071.5382824196,63.485966753649066,10.191083795630512,48.811054446804185,-22.488104996083763,30.561100380369332,40.579564160377664,14.928157288123144,31.252060948591627,180839.38736012994,9847581.501972945,0.9840970927794912,1.0,0,0.0,83.5251275198095,2,72.38444942406232
Indonesia,1976,IDN,Asia,Southeast Asia,161284112.79969895,4798.35192972622,52.23335331328378,8424410.04768619,63.040684766664704,7.584189724431214,53.57942585050489,-24.204300341600813,292.76687582850366,143.11938807839758,7.658719884756056,39.18181879751156,877302.741329159,9024381.194003548,2.639956170474511,1.0,0,1.0,74.51674953714101,2,73.50796750217717
South Africa,2022,ZAF,Africa,Sub-Saharan Africa,129177945.10410565,22993.482515291245,47.525749321581635,6139278.636894759,67.00002328492477,19.719612495656307,57.33189893242319,-44.05153471300426,242.96354723998715,130.22055314113368,12.659572855466642,31.726121013348706,681226.4302259053,7317386.388084604,3.625918304679332,0.0,0,0.0,31.564513406478056,3,92.42336568622584
Germany,2016,DEU,Europe,Western Europe,34094160.798610285,34891.60733459521,23.99912274692592,818229.949959278,89.63445819954462,33.31822697903485,38.312840440227184,-61.26552561880666,129.6373302247162,65.75759632657703,13.745325966849988,34.18455074586276,1647383.1834459351,8001039.0514981765,2.691282535593821,0.0,0,0.0,78.68514700624004,4,95.60128791596209
Russia,2015,RUS,Europe,Eastern Europe,226735251.8841831,28349.484148780553,62.988936445180016,14281812.370814692,53.64942562598009,20.35922822615921,20.890513461512384,5.100832686348312,18.364851336735043,172.58968585979326,11.735101956915436,6.556542365838341,9038248.093707437,969579.2144010118,3.5482657487341305,0.0,0,0.0,58.20184950682393,2,88.2925726221103
Brazil,1977,BRA,South America,South America,207035394.8827491,36454.663240257396,40.89861244494828,8467460.377696384,61.78609934044371,9.937808784073447,23.250267950666966,5.025823924815882,280.7519830463313,112.0621980991583,14.006097995602254,11.60478016602433,1507608.9442904762,7690964.520613532,4.2454126577244935,0.0,0,1.0,71.36829653232603,3,57.601882447941286
India,1984,IND,Asia,South Asia,119024012.34320487,48768.44701916224,9.486236901597401,1129089.9780662947,61.680084117682945,22.104815963924278,33.937806302661514,-17.722706384268733,240.32283303546586,25.99228911037688,9.004528969642752,28.759541895177232,1932206.2781161875,2009080.1547465886,0.6375852226551794,0.0,1,0.0,40.581948757906346,1,41.60428774477394
Mexico,1963,MEX,North America,Central America,114863791.66767234,17442.45458533869,8.99431012062778,1033120.5638902262,88.98003113209225,16.807972130448157,34.52763926523043,-40.31564252777082,186.15679785482996,24.64440973052012,9.998981978145213,36.563496781897776,6127442.78506152,8842074.2679358,4.773327661561186,0.0,1,1.0,43.26087000018088,1,80.0889754391857
Germany,1985,DEU,Europe,Western Europe,47624599.368837,38658.22137420783,14.307151755269793,681372.3704538769,66.28712000073745,22.565399834497043,47.54435740239178,-36.396877237626256,239.7556865109517,39.20159580943923,3.6377700541762885,7.21223885321995,5388843.088667546,3985145.722911504,4.079921247210995,0.0,0,0.0,22.076977788766172,4,95.25447344415464
France,1990,FRA,Europe,Western Europe,226311254.7792371,5156.530213125193,18.732118924092795,4239289.338385333,72.6788773801622,18.689803292456684,5.095718047021586,3.535601280359515,192.24927698668978,51.32600585201426,7.396147134218841,33.33264624793192,8363802.843725565,6871590.969857618,1.375809384937694,0.0,0,1.0,33.9649378482151,1,38.84376885632309
Russia,2021,RUS,Europe,Eastern Europe,180272597.3975901,43552.53754434786,62.6834271928371,11300104.233835476,57.92523843019961,27.676118687027824,33.99565064472745,-19.597007761954885,205.39219117346246,171.75259050837366,3.622202594487794,11.522509684474022,2297159.962921493,7727485.490243383,3.1651348962149335,1.0,1,,37.37572835331211,5,58.25996746013689
Mexico,1971,MEX,North America,Central America,26652240.20837075,39032.39599687835,55.59914464693626,1481841.758510096,50.5083335875115,33.12686004871563,20.913801905310162,-4.548995541537295,272.33279519136033,152.34165633260537,12.980323801576503,20.59051966035604,4833910.916424599,5106568.752203212,2.662214982701744,0.0,0,0.0,31.11478331392755,1,45.35492161227087
USA,2013,USA,North America,Northern America,114040974.07263713,26287.889220639434,18.11206903611834,2065517.995349785,63.57077660730337,36.02586180244896,50.03688251860105,-49.63352092835339,127.92801999912463,49.627069158964254,7.630031529374064,34.53751961836916,1091029.2721590376,4218933.956026327,2.013787116364589,0.0,0,1.0,32.98417655180833,5,89.81346175357166
China,2007,CHN,Asia,East Asia,271164721.8279823,41141.15676550298,21.15200289629275,5735676.9814778995,75.56132247821725,30.945154068211195,21.1241038252948,-27.63058037172324,163.16622630043645,57.95648793584214,14.171335717635706,11.003284910222416,5871931.451541389,4197875.056509002,4.638331951283034,0.0,1,0.0,48.213057314345846,2,50.460578767027165
China,2021,CHN,Asia,East Asia,136260005.89521164,33497.86054011738,46.39122148929933,6321268.113617996,77.6616191006067,17.425805164266453,28.06940618154212,-23.15683044641527,236.51720125691511,127.11194688068018,4.415147159899954,27.935833031057516,6023033.735563692,8693515.096120667,3.403432587714851,0.0,0,1.0,62.44244948093864,1,80.39497545261409
Australia,1977,AUS,Oceania,Australia & New Zealand,98153322.29087257,27835.198520598085,61.64899973965102,6051054.140355886,80.15503329296928,20.696030971320752,13.65917817365671,-14.510242437946744,88.5566281509671,168.9182592866438,3.7033755209395807,34.03092627286722,8477648.50490553,9762460.087455414,2.4620607149609746,0.0,0,1.0,17.48770850691627,3,36.66822417839214
France,1969,FRA,Europe,Western Europe,193491438.55912986,47327.0253402247,25.587393032258507,4950941.486789554,84.42654576566271,27.461791163367437,17.74392837347065,-29.632265302500798,184.42072766904383,70.10945690838831,7.463595232199076,26.936664735540546,3302876.9938518154,7043518.984000634,3.994455176960666,0.0,1,1.0,25.994360501247318,3,96.60498429609694
India,1995,IND,Asia,South Asia,61688740.92753343,6948.1282420236175,39.157277278910854,2415563.133486323,54.62492169399083,12.693998041097977,33.33666474029924,-0.6555844753880393,111.48208447937576,107.29093974421575,15.556401496770334,5.978215164795465,2979108.6463461835,4648312.547707626,2.378852972722589,0.0,0,0.0,18.021371895504828,3,91.62224320394921
Indonesia,1961,IDN,Asia,Southeast Asia,157617216.06394666,49651.899758141735,62.87454066993314,9910110.061694253,53.31170448885575,29.561698664279525,25.554527361972962,-8.427930515108244,24.721639343609624,172.2762414356168,16.060031673629442,27.930651174187474,9523060.784311974,2354175.797289627,4.9020749745690475,0.0,0,0.0,69.96119382040321,3,79.1544085999256
Russia,2019,RUS,Europe,Eastern Europe,201187303.31553003,8144.427414604954,55.09106486842517,11083622.777659396,81.50741613115422,27.742641689232695,12.090367627078592,-21.340425447465506,54.83995772165163,150.94951773948497,12.102657326711272,11.399069310200558,4500961.5762615595,5065709.7961826185,3.1730341760917873,1.0,1,,81.47826894761188,2,57.99029018602135
Indonesia,1984,IDN,Asia,Southeast Asia,256608646.37654823,24268.71011830142,62.94811478870783,16153030.527885891,67.43005356130199,27.977049197270325,28.43259654451058,-23.83969930308288,42.90518797735617,172.47783452105946,6.743694896856339,11.296308540165256,2892302.7526773126,1338095.260728135,0.9461673423418587,0.0,1,0.0,73.47031613116707,4,47.240373228110585
Japan,2006,JPN,Asia,East Asia,208058786.53058314,11954.844344399406,23.074800292052775,4800914.948200046,87.88466906686662,16.666442491774653,9.920562628318288,-14.471674186959575,169.1763309783504,63.22495280022461,8.775775962856896,18.69931916637507,6061162.75423919,8858999.122352345,3.1053053551673764,0.0,0,1.0,50.549759795965194,5,39.27417721019576
South Africa,1968,ZAF,Africa,Sub-Saharan Africa,115938529.35340075,13959.725647409821,49.91071961880434,5786575.4315741025,87.73938825807727,26.054840277380986,52.90375439945416,-66.69798293491243,44.77095211110145,136.75537175552392,15.832478839551321,32.044440962375205,1431770.2393848475,8330786.2074182825,3.461329479654214,0.0,0,1.0,18.455326143549655,4,70.79276825171699
Australia,2006,AUS,Oceania,Australia & New Zealand,230572251.831145,31775.6825668461,12.410818600870503,2861590.391870572,55.666084228920326,11.920618157346475,55.45202506709419,-23.03872745336099,167.37554777638553,34.00564296638518,12.666939210410659,8.410055798263558,3862168.5578629184,7767643.550573584,1.192931975868014,0.0,0,1.0,70.61987693920386,5,41.18397807400866
USA,1991,USA,North America,Northern America,269621578.4931817,2218.152067942207,45.0535107680668,12147398.689945731,77.64899068571259,11.639359123506859,13.585775589481974,-2.8741253987014233,222.83680898638198,123.44661950450305,11.721207898445112,22.031646234291323,4589913.689226629,1209174.626411007,3.8623413268888753,0.0,1,1.0,89.81234032665049,5,48.09031379145509
India,1964,IND,Asia,South Asia,143851323.77332193,47066.96554494928,24.76165987357013,3561997.5516378107,52.68429250361085,31.898227832994696,3.1389293148767194,12.27855034851774,193.30567482180402,67.84694805358217,14.645057531848208,36.12136227134748,8833638.79698362,5224077.39680984,3.551752911693458,0.0,1,1.0,67.20884099051479,2,52.70093524635472
Mexico,2010,MEX,North America,Central America,2345734.859501427,14341.29513299273,50.596220438761826,118685.31804222219,66.13640097693016,18.284612129057052,55.62198547798565,-40.04299858397286,227.23723538119748,138.6336440022074,12.19666204265447,21.88447546416531,7267388.763644178,4515220.843431456,0.8043042178865607,,0,0.0,12.857100862822053,1,62.5893950475814
Japan,1962,JPN,Asia,East Asia,264394489.75960138,13990.36198310524,14.221847243837066,3760178.0454732943,83.66840175230392,24.060958530608847,18.717308238046556,-26.44666852095932,152.51341353092724,38.96786144811357,6.168437036282251,15.903047282539683,3911835.0385537716,2294724.8787716622,2.2634839046719244,0.0,0,1.0,43.80256962699278,1,84.06306772386634
Russia,1976,RUS,Europe,Eastern Europe,50467155.49101654,43246.40463110036,48.26271748838492,2435682.067905325,68.43838090085612,15.24597628423712,11.277496157510626,5.03814665739614,224.06565296464493,132.2398459181747,10.427765165056622,14.745205992426207,4651993.936744081,6624160.770995264,4.759451474642454,0.0,0,1.0,29.504980564032202,3,76.01385308106126
Indonesia,1972,IDN,Asia,Southeast Asia,38771325.98913162,38359.391238053075,51.05374379218719,1979421.3435324943,51.34453733138609,13.254925676576185,55.1590085295604,-19.758471537522666,239.54781684045014,139.88725799059293,6.651070039383911,39.5860636293577,9422058.91432665,9092733.010327704,1.1014819389641108,0.0,1,0.0,79.29087645152698,5,41.275408732176864
Mexico,2015,MEX,North America,Central America,92995891.15626942,33750.235583884,60.715160506998735,5646260.458044281,59.61314574751948,32.29533679254371,52.95770864915077,-44.866191189213964,82.73649645212511,166.35953978917655,10.766956215496936,8.773499660498322,8369834.211444585,5731827.022652926,2.7515398854570603,0.0,0,0.0,61.26024678894271,4,62.408127140420284
Germany,1962,DEU,Europe,Western Europe,114615139.8718376,7744.7433048334815,49.65997841708013,5691785.372306076,53.45481772562205,32.796340048596505,3.1898940874285753,10.558948138352875,258.376756170828,136.06834086279957,15.645740250875019,19.410913254967184,1174951.4190947851,9166273.42631047,4.001825282586816,0.0,0,0.0,85.42091120194556,3,96.83089204695696
Brazil,1987,BRA,South America,South America,240013632.75780895,38596.02759574708,38.98617831538033,9357214.28481815,66.3294116735855,34.269980793185326,12.45903747024943,-13.05842993702025,281.5251175882446,106.8221285841421,9.476509216052934,31.235017278370858,3587567.645164098,8442309.74938925,0.9762107767984662,0.0,0,1.0,76.75033360926669,2,76.32015223846633
Russia,1963,RUS,Europe,Eastern Europe,117365832.14882547,18357.93142081964,55.970377403095554,6569009.919598127,77.86796196037986,34.905583572703726,48.75407658461259,-61.52762211769618,222.07214254935823,153.35883408448183,9.867181316592028,15.74818382602826,4630151.1118615,4163894.8938334463,4.170275383957714,0.0,0,0.0,69.10276601932588,1,94.05494619033465
USA,1977,USA,North America,Northern America,15597528.739900813,49697.48804282516,23.488156499952904,366357.1960553035,76.41429624331909,19.398287035163484,16.03181847940664,-11.844401757889216,291.6743061495233,64.35754880987096,6.220471080296337,34.55165149686859,2018226.6309892116,511188.11457148474,2.98494805712039,1.0,1,,38.967823520869956,2,67.99335967958066
France,2015,FRA,Europe,Western Europe,191152542.31719294,33726.85247875908,49.03532155442108,9373226.378468638,78.75759979118256,33.31385585172965,40.10644508965668,-52.1779007325689,28.769500365797416,134.35678105911379,6.060238727860892,26.550740652821236,1288409.9007068672,4542262.549481339,2.2468087513430426,0.0,0,0.0,36.626395771485356,4,47.60246523462601
Mexico,1994,MEX,North America,Central America,201695086.0055725,41876.707186182095,52.094302219490444,10507164.766560411,65.35264032886434,17.107704076759866,2.4027530583521584,15.13690253602364,53.55328687007909,142.73838808140383,4.623384963638909,21.131198313492078,3175385.4693813254,4575313.36762197,0.9865434926360628,1.0,0,0.0,72.94240772818497,1,59.229124206586526
South Africa,1973,ZAF,Africa,Sub-Saharan Africa,244452055.32879898,36822.37193740026,30.51517807055322,7459497.998071029,60.61118395603117,6.838130734378614,50.49817296706564,-17.94748765747542,271.8175188469445,83.61158791331583,11.299682521370677,37.3767994855228,6617207.120182085,3779767.4497463396,2.376806588858086,0.0,0,1.0,80.2621559630765,5,97.41151200077843
